Program,path_to_mutant,exam_score
AddGate_rzz_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.3076923076923077
AddGate_ry_inGap_21_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.11538461538461539
AddGate_x_inGap_26_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.038461538461538464
AddGate_rx_inGap_19_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.07692307692307693
AddGate_swap_inGap_16_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.46153846153846156
AddGate_sx_inGap_24_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.19230769230769232
AddGate_ccx_inGap_16_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.4230769230769231
AddGate_ry_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.5
AddGate_rxx_inGap_20_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.15384615384615385
AddGate_rzz_inGap_20_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.15384615384615385
AddGate_sx_inGap_20_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.15384615384615385
