Program,path_to_mutant,exam_score
AddGate_y_inGap_35_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.45098039215686275
AddGate_y_inGap_16_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.4117647058823529
AddGate_y_inGap_28_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.21568627450980393
AddGate_y_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.6470588235294118
AddGate_z_inGap_37_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.7450980392156863
AddGate_ry_inGap_32_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.7843137254901961
AddGate_x_inGap_41_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.37254901960784315
AddGate_y_inGap_3_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.5490196078431373
AddGate_y_inGap_52_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.09803921568627451
AddGate_y_inGap_27_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.9215686274509803
AddGate_y_inGap_12_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.17647058823529413
AddGate_y_inGap_50_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.1568627450980392
AddGate_y_inGap_8_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.9411764705882353
AddGate_z_inGap_41_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.23529411764705882
AddGate_ry_inGap_3_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.0784313725490196
AddGate_x_inGap_38_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.5490196078431373
AddGate_ry_inGap_49_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.0196078431372549
AddGate_x_inGap_45_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.0196078431372549
AddGate_h_inGap_38_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.9215686274509803
AddGate_y_inGap_37_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.9411764705882353
AddGate_y_inGap_30_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.45098039215686275
AddGate_ry_inGap_55_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.11764705882352941
AddGate_h_inGap_27_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.1568627450980392
AddGate_ry_inGap_48_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.0196078431372549
AddGate_y_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.1568627450980392
AddGate_y_inGap_24_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.3333333333333333
AddGate_ry_inGap_34_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.27450980392156865
AddGate_z_inGap_40_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_realamprandom_5_qubits/,0.0392156862745098
