Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.515926089,,,,,,,,,,,,,,,
0.68646199,,,,,,,,,,,,,,,
0.324321553,,,,,,,,,,,,,,,
0.332624772,,,,,,,,,,,,,,,
0.091298249,,,,,,,,,,,,,,,
0.658948157,,,,,,,,,,,,,,,
0.691459193,,,,,,,,,,,,,,,
0.70656582,,,,,,,,,,,,,,,
0.434231947,,,,,,,,,,,,,,,
0.58914777,,,,,,,,,,,,,,,
0.5167612,,,,,,,,,,,,,,,
0.86426765,,,,,,,,,,,,,,,
0.03473144,,,,,,,,,,,,,,,
0.096638871,,,,,,,,,,,,,,,
0.354348939,,,,,,,,,,,,,,,
0.836702885,,,,,,,,,,,,,,,
0.531882009,,,,,,,,,,,,,,,
0.818123555,,,,,,,,,,,,,,,
0.393113273,,,,,,,,,,,,,,,
0.029378835,,,,,,,,,,,,,,,
0.945483446,,,,,,,,,,,,,,,
0.622930925,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.960784314,0.960784314,,0.406535948,0.31372549,0.066666667,0.266666667,,0.406535948,0.31372549,0.066666667,0.266666667,,,
,0.607843137,0.607843137,,,,,,,,,,,,,
,0.843137255,0.843137255,,,,,,,,,,,,,
,0.039215686,0.039215686,,,,,,,,,,,,,
,0.862745098,0.862745098,,,,,,,,,,,,,
,0.019607843,0.019607843,,,,,,,,,,,,,
,0.235294118,0.235294118,,,,,,,,,,,,,
,0.392156863,0.392156863,,,,,,,,,,,,,
,0.62745098,0.62745098,,,,,,,,,,,,,
,0.176470588,0.176470588,,,,,,,,,,,,,
,0.705882353,0.705882353,,,,,,,,,,,,,
,0.215686275,0.215686275,,,,,,,,,,,,,
,0.058823529,0.058823529,,,,,,,,,,,,,
,0.039215686,0.039215686,,,,,,,,,,,,,
,0.31372549,0.31372549,,,,,,,,,,,,,
