Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_y_inGap_29_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
AddGate_y_inGap_30_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_y_inGap_31_.qasm,0.322916667,0.322916667,0.322916667,,,,,,,,,,,,
AddGate_y_inGap_32_.qasm,0.9375,0.9375,0.9375,,,,,,,,,,,,
AddGate_y_inGap_33_.qasm,0.354166667,0.354166667,0.354166667,,,,,,,,,,,,
AddGate_y_inGap_34_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_y_inGap_35_.qasm,0.65625,0.65625,0.65625,,,,,,,,,,,,
AddGate_y_inGap_36_.qasm,0.114583333,0.114583333,0.114583333,,,,,,,,,,,,
AddGate_y_inGap_37_.qasm,0.526041667,0.526041667,0.526041667,,,,,,,,,,,,
AddGate_y_inGap_38_.qasm,0.177083333,0.177083333,0.177083333,,,,,,,,,,,,
AddGate_y_inGap_39_.qasm,0.380208333,0.380208333,0.380208333,,,,,,,,,,,,
AddGate_y_inGap_40_.qasm,0.885416667,0.885416667,0.885416667,,,,,,,,,,,,
AddGate_y_inGap_41_.qasm,0.515625,0.515625,0.515625,,,,,,,,,,,,
AddGate_y_inGap_42_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_y_inGap_43_.qasm,0.552083333,0.552083333,0.552083333,,,,,,,,,,,,
AddGate_y_inGap_44_.qasm,0.911458333,0.911458333,0.911458333,,,,,,,,,,,,
AddGate_y_inGap_45_.qasm,0.479166667,0.484375,0.481770833,,,,,,,,,,,,
AddGate_y_inGap_46_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_47_.qasm,0.463541667,0.463541667,0.463541667,,,,,,,,,,,,
AddGate_y_inGap_48_.qasm,0.640625,0.640625,0.640625,,,,,,,,,,,,
AddGate_y_inGap_49_.qasm,0.713541667,0.713541667,0.713541667,,,,,,,,,,,,
AddGate_y_inGap_50_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_y_inGap_51_.qasm,0.645833333,0.651041667,0.6484375,,,,,,,,,,,,
AddGate_y_inGap_52_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_53_.qasm,0.390625,0.390625,0.390625,,,,,,,,,,,,
AddGate_y_inGap_54_.qasm,0.630208333,0.630208333,0.630208333,,,,,,,,,,,,
AddGate_y_inGap_55_.qasm,0.052083333,0.052083333,0.052083333,,,,,,,,,,,,
AddGate_y_inGap_56_.qasm,0.239583333,0.239583333,0.239583333,,,,,,,,,,,,
AddGate_y_inGap_57_.qasm,0.9375,0.9375,0.9375,,,,,,,,,,,,
AddGate_y_inGap_58_.qasm,0.713541667,0.713541667,0.713541667,,,,,,,,,,,,
AddGate_y_inGap_59_.qasm,0.135416667,0.135416667,0.135416667,,,,,,,,,,,,
AddGate_y_inGap_60_.qasm,0.885416667,0.885416667,0.885416667,,,,,,,,,,,,
AddGate_y_inGap_61_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_62_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
AddGate_y_inGap_63_.qasm,0.098958333,0.098958333,0.098958333,,,,,,,,,,,,
AddGate_y_inGap_64_.qasm,0.916666667,0.916666667,0.916666667,,,,,,,,,,,,
AddGate_y_inGap_65_.qasm,0.203125,0.203125,0.203125,,,,,,,,,,,,
AddGate_y_inGap_66_.qasm,0.661458333,0.661458333,0.661458333,,,,,,,,,,,,
AddGate_y_inGap_68_.qasm,0.713541667,0.713541667,0.713541667,,,,,,,,,,,,
AddGate_y_inGap_69_.qasm,0.885416667,0.885416667,0.885416667,,,,,,,,,,,,
AddGate_y_inGap_70_.qasm,0.40625,0.40625,0.40625,,,,,,,,,,,,
