Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0714),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.467397546,,,,,,,,,,,,,,,
0.088167593,,,,,,,,,,,,,,,
0.031829844,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.428571429,0.428571429,,0.376984127,0.285714286,0.185185185,0.425925926,,0.378306878,0.285714286,0.166666667,0.425925926,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.857142857,0.857142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.928571429,0.928571429,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.214285714,0.214285714,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.357142857,0.357142857,,,,,,,,,,,,,
,0.071428571,0.071428571,,,,,,,,,,,,,
,0.071428571,0.142857143,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
