Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_p_inGap_98_.qasm,0.755208333,0.755208333,0.755208333,,,,,,,,,,,,
AddGate_p_inGap_99_.qasm,0.963541667,0.963541667,0.963541667,,,,,,,,,,,,
AddGate_s_inGap_100_.qasm,0.953125,0.953125,0.953125,,S,0.882986111,,,,,0.882986111,,,,
AddGate_s_inGap_101_.qasm,0.817708333,0.817708333,0.817708333,,,,,,,,,,,,
AddGate_s_inGap_102_.qasm,0.859375,0.859375,0.859375,,,,,,,,,,,,
AddGate_s_inGap_103_.qasm,0.895833333,0.895833333,0.895833333,,,,,,,,,,,,
AddGate_s_inGap_104_.qasm,0.932291667,0.932291667,0.932291667,,,,,,,,,,,,
AddGate_s_inGap_105_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_s_inGap_106_.qasm,0.953125,0.953125,0.953125,,,,,,,,,,,,
AddGate_s_inGap_107_.qasm,0.96875,0.96875,0.96875,,,,,,,,,,,,
AddGate_s_inGap_108_.qasm,0.817708333,0.817708333,0.817708333,,,,,,,,,,,,
AddGate_s_inGap_109_.qasm,0.822916667,0.822916667,0.822916667,,,,,,,,,,,,
AddGate_s_inGap_110_.qasm,0.828125,0.828125,0.828125,,,,,,,,,,,,
AddGate_s_inGap_111_.qasm,0.838541667,0.838541667,0.838541667,,,,,,,,,,,,
AddGate_s_inGap_97_.qasm,0.802083333,0.802083333,0.802083333,,,,,,,,,,,,
AddGate_s_inGap_98_.qasm,0.869791667,0.869791667,0.869791667,,,,,,,,,,,,
AddGate_s_inGap_99_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_x_inGap_21_.qasm,0.125,0.125,0.125,,X,0.484195402,,,,,0.484195402,,,,
AddGate_x_inGap_22_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_x_inGap_23_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_24_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_25_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_26_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_27_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_28_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_x_inGap_29_.qasm,0.135416667,0.135416667,0.135416667,,,,,,,,,,,,
AddGate_x_inGap_30_.qasm,0.223958333,0.223958333,0.223958333,,,,,,,,,,,,
AddGate_x_inGap_31_.qasm,0.229166667,0.229166667,0.229166667,,,,,,,,,,,,
AddGate_x_inGap_32_.qasm,0.260416667,0.260416667,0.260416667,,,,,,,,,,,,
AddGate_x_inGap_33_.qasm,0.270833333,0.270833333,0.270833333,,,,,,,,,,,,
AddGate_x_inGap_34_.qasm,0.291666667,0.291666667,0.291666667,,,,,,,,,,,,
AddGate_x_inGap_35_.qasm,0.296875,0.296875,0.296875,,,,,,,,,,,,
AddGate_x_inGap_36_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_x_inGap_37_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_x_inGap_38_.qasm,0.348958333,0.348958333,0.348958333,,,,,,,,,,,,
AddGate_x_inGap_39_.qasm,0.348958333,0.348958333,0.348958333,,,,,,,,,,,,
AddGate_x_inGap_87_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_88_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_89_.qasm,0.96875,0.96875,0.96875,,,,,,,,,,,,
AddGate_x_inGap_90_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_91_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_92_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_93_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_94_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_95_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_96_.qasm,1,1,1,,,,,,,,,,,,
AddGate_y_inGap_100_.qasm,0.713541667,0.713541667,0.713541667,,Y,0.482458726,,,,,0.482458726,,,,
AddGate_y_inGap_101_.qasm,0.671875,0.671875,0.671875,,,,,,,,,,,,
AddGate_y_inGap_102_.qasm,0.744791667,0.744791667,0.744791667,,,,,,,,,,,,
AddGate_y_inGap_103_.qasm,0.744791667,0.744791667,0.744791667,,,,,,,,,,,,
AddGate_y_inGap_104_.qasm,0.755208333,0.755208333,0.755208333,,,,,,,,,,,,
AddGate_y_inGap_105_.qasm,0.760416667,0.760416667,0.760416667,,,,,,,,,,,,
AddGate_y_inGap_106_.qasm,0.755208333,0.755208333,0.755208333,,,,,,,,,,,,
AddGate_y_inGap_107_.qasm,0.760416667,0.760416667,0.760416667,,,,,,,,,,,,
AddGate_y_inGap_108_.qasm,0.786458333,0.786458333,0.786458333,,,,,,,,,,,,
AddGate_y_inGap_109_.qasm,0.822916667,0.822916667,0.822916667,,,,,,,,,,,,
AddGate_y_inGap_110_.qasm,0.802083333,0.802083333,0.802083333,,,,,,,,,,,,
AddGate_y_inGap_111_.qasm,0.833333333,0.833333333,0.833333333,,,,,,,,,,,,
AddGate_y_inGap_112_.qasm,0.828125,0.828125,0.828125,,,,,,,,,,,,
AddGate_y_inGap_113_.qasm,0.84375,0.84375,0.84375,,,,,,,,,,,,
AddGate_y_inGap_114_.qasm,0.833333333,0.833333333,0.833333333,,,,,,,,,,,,
AddGate_y_inGap_115_.qasm,0.869791667,0.869791667,0.869791667,,,,,,,,,,,,
AddGate_y_inGap_116_.qasm,0.854166667,0.854166667,0.854166667,,,,,,,,,,,,
AddGate_y_inGap_117_.qasm,0.880208333,0.880208333,0.880208333,,,,,,,,,,,,
AddGate_y_inGap_118_.qasm,0.875,0.875,0.875,,,,,,,,,,,,
AddGate_y_inGap_119_.qasm,0.807291667,0.807291667,0.807291667,,,,,,,,,,,,
AddGate_y_inGap_120_.qasm,0.791666667,0.791666667,0.791666667,,,,,,,,,,,,
AddGate_y_inGap_121_.qasm,0.739583333,0.739583333,0.739583333,,,,,,,,,,,,
AddGate_y_inGap_122_.qasm,0.760416667,0.760416667,0.760416667,,,,,,,,,,,,
AddGate_y_inGap_123_.qasm,0.625,0.625,0.625,,,,,,,,,,,,
AddGate_y_inGap_124_.qasm,0.760416667,0.760416667,0.760416667,,,,,,,,,,,,
AddGate_y_inGap_125_.qasm,0.734375,0.734375,0.734375,,,,,,,,,,,,
AddGate_y_inGap_126_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_y_inGap_127_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_21_.qasm,0.067708333,0.067708333,0.067708333,,,,,,,,,,,,
AddGate_y_inGap_22_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_y_inGap_23_.qasm,0.067708333,0.067708333,0.067708333,,,,,,,,,,,,
AddGate_y_inGap_24_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_25_.qasm,0.119791667,0.119791667,0.119791667,,,,,,,,,,,,
AddGate_y_inGap_26_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_27_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_y_inGap_28_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_29_.qasm,0.130208333,0.130208333,0.130208333,,,,,,,,,,,,
AddGate_y_inGap_30_.qasm,0.135416667,0.135416667,0.135416667,,,,,,,,,,,,
AddGate_y_inGap_31_.qasm,0.15625,0.15625,0.15625,,,,,,,,,,,,
AddGate_y_inGap_32_.qasm,0.15625,0.15625,0.15625,,,,,,,,,,,,
AddGate_y_inGap_33_.qasm,0.166666667,0.166666667,0.166666667,,,,,,,,,,,,
AddGate_y_inGap_34_.qasm,0.171875,0.171875,0.171875,,,,,,,,,,,,
AddGate_y_inGap_35_.qasm,0.1875,0.1875,0.1875,,,,,,,,,,,,
AddGate_y_inGap_36_.qasm,0.171875,0.171875,0.171875,,,,,,,,,,,,
AddGate_y_inGap_37_.qasm,0.213541667,0.213541667,0.213541667,,,,,,,,,,,,
AddGate_y_inGap_38_.qasm,0.1875,0.1875,0.1875,,,,,,,,,,,,
AddGate_y_inGap_39_.qasm,0.229166667,0.229166667,0.229166667,,,,,,,,,,,,
AddGate_y_inGap_40_.qasm,0.223958333,0.223958333,0.223958333,,,,,,,,,,,,
AddGate_y_inGap_41_.qasm,0.244791667,0.244791667,0.244791667,,,,,,,,,,,,
AddGate_y_inGap_42_.qasm,0.239583333,0.239583333,0.239583333,,,,,,,,,,,,
AddGate_y_inGap_43_.qasm,0.265625,0.265625,0.265625,,,,,,,,,,,,
AddGate_y_inGap_44_.qasm,0.255208333,0.255208333,0.255208333,,,,,,,,,,,,
AddGate_y_inGap_45_.qasm,0.291666667,0.291666667,0.291666667,,,,,,,,,,,,
AddGate_y_inGap_46_.qasm,0.328125,0.328125,0.328125,,,,,,,,,,,,
AddGate_y_inGap_47_.qasm,0.223958333,0.223958333,0.223958333,,,,,,,,,,,,
AddGate_y_inGap_48_.qasm,0.260416667,0.260416667,0.260416667,,,,,,,,,,,,
AddGate_y_inGap_49_.qasm,0.286458333,0.286458333,0.286458333,,,,,,,,,,,,
AddGate_y_inGap_50_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_y_inGap_51_.qasm,0.291666667,0.291666667,0.291666667,,,,,,,,,,,,
AddGate_y_inGap_52_.qasm,0.270833333,0.270833333,0.270833333,,,,,,,,,,,,
AddGate_y_inGap_53_.qasm,0.296875,0.296875,0.296875,,,,,,,,,,,,
AddGate_y_inGap_54_.qasm,0.307291667,0.307291667,0.307291667,,,,,,,,,,,,
AddGate_y_inGap_55_.qasm,0.322916667,0.322916667,0.322916667,,,,,,,,,,,,
AddGate_y_inGap_56_.qasm,0.328125,0.328125,0.328125,,,,,,,,,,,,
AddGate_y_inGap_57_.qasm,0.34375,0.34375,0.34375,,,,,,,,,,,,
AddGate_y_inGap_58_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
AddGate_y_inGap_59_.qasm,0.3125,0.3125,0.3125,,,,,,,,,,,,
AddGate_y_inGap_60_.qasm,0.380208333,0.380208333,0.380208333,,,,,,,,,,,,
AddGate_y_inGap_61_.qasm,0.364583333,0.364583333,0.364583333,,,,,,,,,,,,
AddGate_y_inGap_62_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_63_.qasm,0.40625,0.40625,0.40625,,,,,,,,,,,,
AddGate_y_inGap_64_.qasm,0.401041667,0.401041667,0.401041667,,,,,,,,,,,,
AddGate_y_inGap_65_.qasm,0.40625,0.40625,0.40625,,,,,,,,,,,,
AddGate_y_inGap_66_.qasm,0.40625,0.40625,0.40625,,,,,,,,,,,,
AddGate_y_inGap_68_.qasm,0.416666667,0.416666667,0.416666667,,,,,,,,,,,,
AddGate_y_inGap_69_.qasm,0.447916667,0.447916667,0.447916667,,,,,,,,,,,,
AddGate_y_inGap_70_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_y_inGap_71_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_y_inGap_72_.qasm,0.484375,0.484375,0.484375,,,,,,,,,,,,
AddGate_y_inGap_73_.qasm,0.479166667,0.479166667,0.479166667,,,,,,,,,,,,
AddGate_y_inGap_74_.qasm,0.484375,0.484375,0.484375,,,,,,,,,,,,
AddGate_y_inGap_75_.qasm,0.494791667,0.494791667,0.494791667,,,,,,,,,,,,
AddGate_y_inGap_76_.qasm,0.520833333,0.520833333,0.520833333,,,,,,,,,,,,
AddGate_y_inGap_77_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_y_inGap_78_.qasm,0.536458333,0.536458333,0.536458333,,,,,,,,,,,,
AddGate_y_inGap_79_.qasm,0.526041667,0.526041667,0.526041667,,,,,,,,,,,,
AddGate_y_inGap_80_.qasm,0.583333333,0.583333333,0.583333333,,,,,,,,,,,,
AddGate_y_inGap_81_.qasm,0.546875,0.546875,0.546875,,,,,,,,,,,,
AddGate_y_inGap_82_.qasm,0.59375,0.59375,0.59375,,,,,,,,,,,,
AddGate_y_inGap_83_.qasm,0.572916667,0.572916667,0.572916667,,,,,,,,,,,,
AddGate_y_inGap_84_.qasm,0.619791667,0.619791667,0.619791667,,,,,,,,,,,,
AddGate_y_inGap_85_.qasm,0.671875,0.671875,0.671875,,,,,,,,,,,,
AddGate_y_inGap_86_.qasm,0.541666667,0.541666667,0.541666667,,,,,,,,,,,,
AddGate_y_inGap_87_.qasm,0.572916667,0.572916667,0.572916667,,,,,,,,,,,,
AddGate_y_inGap_88_.qasm,0.588541667,0.588541667,0.588541667,,,,,,,,,,,,
AddGate_y_inGap_89_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_y_inGap_90_.qasm,0.614583333,0.614583333,0.614583333,,,,,,,,,,,,
AddGate_y_inGap_91_.qasm,0.588541667,0.588541667,0.588541667,,,,,,,,,,,,
AddGate_y_inGap_92_.qasm,0.614583333,0.614583333,0.614583333,,,,,,,,,,,,
AddGate_y_inGap_93_.qasm,0.625,0.625,0.625,,,,,,,,,,,,
AddGate_y_inGap_94_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_y_inGap_95_.qasm,0.661458333,0.661458333,0.661458333,,,,,,,,,,,,
AddGate_y_inGap_96_.qasm,0.65625,0.65625,0.65625,,,,,,,,,,,,
AddGate_y_inGap_97_.qasm,0.6875,0.6875,0.6875,,,,,,,,,,,,
AddGate_y_inGap_98_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_y_inGap_99_.qasm,0.723958333,0.723958333,0.723958333,,,,,,,,,,,,
AddGate_z_inGap_100_.qasm,0.84375,0.84375,0.84375,,Z,0.557418699,,,,,0.557418699,,,,
AddGate_z_inGap_101_.qasm,0.75,0.75,0.75,,,,,,,,,,,,
AddGate_z_inGap_102_.qasm,0.796875,0.796875,0.796875,,,,,,,,,,,,
AddGate_z_inGap_103_.qasm,0.802083333,0.802083333,0.802083333,,,,,,,,,,,,
AddGate_z_inGap_104_.qasm,0.833333333,0.833333333,0.833333333,,,,,,,,,,,,
AddGate_z_inGap_105_.qasm,0.84375,0.84375,0.84375,,,,,,,,,,,,
AddGate_z_inGap_106_.qasm,0.911458333,0.911458333,0.911458333,,,,,,,,,,,,
AddGate_z_inGap_107_.qasm,0.927083333,0.927083333,0.927083333,,,,,,,,,,,,
AddGate_z_inGap_108_.qasm,0.75,0.75,0.75,,,,,,,,,,,,
AddGate_z_inGap_109_.qasm,0.770833333,0.770833333,0.770833333,,,,,,,,,,,,
AddGate_z_inGap_110_.qasm,0.765625,0.765625,0.765625,,,,,,,,,,,,
AddGate_z_inGap_111_.qasm,0.791666667,0.791666667,0.791666667,,,,,,,,,,,,
AddGate_z_inGap_50_.qasm,0.307291667,0.307291667,0.307291667,,,,,,,,,,,,
AddGate_z_inGap_51_.qasm,0.291666667,0.291666667,0.291666667,,,,,,,,,,,,
AddGate_z_inGap_52_.qasm,0.265625,0.265625,0.265625,,,,,,,,,,,,
AddGate_z_inGap_53_.qasm,0.291666667,0.291666667,0.291666667,,,,,,,,,,,,
AddGate_z_inGap_54_.qasm,0.302083333,0.302083333,0.302083333,,,,,,,,,,,,
AddGate_z_inGap_55_.qasm,0.3125,0.3125,0.3125,,,,,,,,,,,,
AddGate_z_inGap_56_.qasm,0.328125,0.328125,0.328125,,,,,,,,,,,,
AddGate_z_inGap_57_.qasm,0.34375,0.34375,0.34375,,,,,,,,,,,,
AddGate_z_inGap_58_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
AddGate_z_inGap_59_.qasm,0.421875,0.421875,0.421875,,,,,,,,,,,,
AddGate_z_inGap_60_.qasm,0.505208333,0.505208333,0.505208333,,,,,,,,,,,,
AddGate_z_inGap_61_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_z_inGap_62_.qasm,0.40625,0.40625,0.40625,,,,,,,,,,,,
AddGate_z_inGap_63_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_z_inGap_64_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_z_inGap_65_.qasm,0.484375,0.484375,0.484375,,,,,,,,,,,,
AddGate_z_inGap_66_.qasm,0.484375,0.484375,0.484375,,,,,,,,,,,,
AddGate_z_inGap_67_.qasm,0.583333333,0.583333333,0.583333333,,,,,,,,,,,,
AddGate_z_inGap_68_.qasm,0.578125,0.578125,0.578125,,,,,,,,,,,,
AddGate_z_inGap_69_.qasm,0.416666667,0.416666667,0.416666667,,,,,,,,,,,,
AddGate_z_inGap_70_.qasm,0.432291667,0.432291667,0.432291667,,,,,,,,,,,,
AddGate_z_inGap_71_.qasm,0.432291667,0.432291667,0.432291667,,,,,,,,,,,,
AddGate_z_inGap_72_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_z_inGap_73_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_z_inGap_74_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_z_inGap_75_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_z_inGap_97_.qasm,0.692708333,0.692708333,0.692708333,,,,,,,,,,,,
AddGate_z_inGap_98_.qasm,0.75,0.75,0.75,,,,,,,,,,,,
AddGate_z_inGap_99_.qasm,0.854166667,0.854166667,0.854166667,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.604070254,0.302083333,0.302083333,,0.484375,0.484375,,0.581380208,0.513020833,0,0,,0.581380208,0.513020833,0,0
0.83453158,0.359375,0.359375,,0.484375,0.484375,,,,,,,,,,
0.23689026,0.291666667,0.291666667,,0.46875,0.46875,,,,,,,,,,
