Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_y_inGap_23_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_24_.qasm,0.509803922,0.509803922,0.509803922,,,,,,,,,,,,
AddGate_y_inGap_25_.qasm,0.568627451,0.568627451,0.568627451,,,,,,,,,,,,
AddGate_y_inGap_26_.qasm,0.411764706,0.411764706,0.411764706,,,,,,,,,,,,
AddGate_y_inGap_27_.qasm,0.411764706,0.411764706,0.411764706,,,,,,,,,,,,
AddGate_y_inGap_28_.qasm,0.37254902,0.37254902,0.37254902,,,,,,,,,,,,
AddGate_y_inGap_29_.qasm,0.352941176,0.352941176,0.352941176,,,,,,,,,,,,
AddGate_y_inGap_2_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_30_.qasm,0.352941176,0.352941176,0.352941176,,,,,,,,,,,,
AddGate_y_inGap_31_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_32_.qasm,0.352941176,0.352941176,0.352941176,,,,,,,,,,,,
AddGate_y_inGap_33_.qasm,0.294117647,0.294117647,0.294117647,,,,,,,,,,,,
AddGate_y_inGap_34_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_35_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_36_.qasm,0.254901961,0.254901961,0.254901961,,,,,,,,,,,,
AddGate_y_inGap_37_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_38_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_39_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_3_.qasm,0.68627451,0.68627451,0.68627451,,,,,,,,,,,,
AddGate_y_inGap_40_.qasm,0.254901961,0.254901961,0.254901961,,,,,,,,,,,,
AddGate_y_inGap_41_.qasm,0.215686275,0.215686275,0.215686275,,,,,,,,,,,,
AddGate_y_inGap_42_.qasm,0.196078431,0.196078431,0.196078431,,,,,,,,,,,,
AddGate_y_inGap_43_.qasm,0.098039216,0.098039216,0.098039216,,,,,,,,,,,,
AddGate_y_inGap_44_.qasm,0.117647059,0.117647059,0.117647059,,,,,,,,,,,,
AddGate_y_inGap_45_.qasm,0.098039216,0.098039216,0.098039216,,,,,,,,,,,,
AddGate_y_inGap_46_.qasm,0.078431373,0.078431373,0.078431373,,,,,,,,,,,,
AddGate_y_inGap_47_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_48_.qasm,0.078431373,0.078431373,0.078431373,,,,,,,,,,,,
