Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0476),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_x_inGap_13_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_x_inGap_14_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_15_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_16_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_x_inGap_17_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_x_inGap_18_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_x_inGap_19_.qasm,0.19047619,0.19047619,0.19047619,,,,,,,,,,,,
AddGate_x_inGap_1_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_x_inGap_20_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_x_inGap_2_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_x_inGap_3_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_x_inGap_4_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_x_inGap_5_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_x_inGap_6_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_x_inGap_7_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_x_inGap_8_.qasm,1,1,1,,,,,,,,,,,,
AddGate_x_inGap_9_.qasm,0.714285714,0.714285714,0.714285714,,,,,,,,,,,,
AddGate_y_inGap_10_.qasm,0.333333333,0.333333333,0.333333333,,Y,0.516666667,,,,,0.516666667,,,,
AddGate_y_inGap_11_.qasm,0.380952381,0.380952381,0.380952381,,,,,,,,,,,,
AddGate_y_inGap_12_.qasm,0.380952381,0.380952381,0.380952381,,,,,,,,,,,,
AddGate_y_inGap_13_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_14_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_15_.qasm,0.238095238,0.238095238,0.238095238,,,,,,,,,,,,
AddGate_y_inGap_16_.qasm,0.523809524,0.523809524,0.523809524,,,,,,,,,,,,
AddGate_y_inGap_17_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_y_inGap_18_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_19_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_y_inGap_1_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_20_.qasm,0.238095238,0.238095238,0.238095238,,,,,,,,,,,,
AddGate_y_inGap_2_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_3_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_4_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_5_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_6_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_7_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_y_inGap_8_.qasm,0.523809524,0.523809524,0.523809524,,,,,,,,,,,,
AddGate_y_inGap_9_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_z_inGap_10_.qasm,0.761904762,0.761904762,0.761904762,,Z,0.438095238,,,,,0.438095238,,,,
AddGate_z_inGap_11_.qasm,0.285714286,0.285714286,0.285714286,,,,,,,,,,,,
AddGate_z_inGap_12_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_z_inGap_13_.qasm,0.380952381,0.380952381,0.380952381,,,,,,,,,,,,
AddGate_z_inGap_14_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_z_inGap_15_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_z_inGap_1_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_z_inGap_2_.qasm,0.428571429,0.428571429,0.428571429,,,,,,,,,,,,
AddGate_z_inGap_3_.qasm,0.571428571,0.571428571,0.571428571,,,,,,,,,,,,
AddGate_z_inGap_4_.qasm,0.238095238,0.238095238,0.238095238,,,,,,,,,,,,
AddGate_z_inGap_5_.qasm,0.380952381,0.380952381,0.380952381,,,,,,,,,,,,
AddGate_z_inGap_6_.qasm,0.380952381,0.380952381,0.380952381,,,,,,,,,,,,
AddGate_z_inGap_7_.qasm,0.19047619,0.19047619,0.19047619,,,,,,,,,,,,
AddGate_z_inGap_8_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_z_inGap_9_.qasm,0.238095238,0.238095238,0.238095238,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.051613897,0.238095238,0.238095238,,,,,,,,,,,,,
0.273215724,0.761904762,0.761904762,,,,,,,,,,,,,
0.278941154,0.571428571,0.571428571,,,,,,,,,,,,,
0.509503593,0.428571429,0.428571429,,,,,,,,,,,,,
0.65277833,0.238095238,0.238095238,,,,,,,,,,,,,
0.82971219,0.761904762,0.761904762,,,,,,,,,,,,,
0.215077866,0.380952381,0.380952381,,,,,,,,,,,,,
0.230342309,0.333333333,0.333333333,,,,,,,,,,,,,
0.183320056,0.19047619,0.19047619,,,,,,,,,,,,,
0.158965114,0.428571429,0.428571429,,,,,,,,,,,,,
0.177907508,0.380952381,0.380952381,,,,,,,,,,,,,
0.518604782,0.761904762,0.761904762,,,,,,,,,,,,,
0.177754049,0.380952381,0.380952381,,,,,,,,,,,,,
0.930582455,0.428571429,0.428571429,,,,,,,,,,,,,
0.343816525,0.285714286,0.285714286,,,,,,,,,,,,,
0.93395346,,,,,,,,,,,,,,,
0.666215587,,,,,,,,,,,,,,,
0.411354605,,,,,,,,,,,,,,,
0.667541416,,,,,,,,,,,,,,,
0.119467754,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,0.19047619,0.19047619,,0.518518519,0.5,0.037037037,0.111111111,,0.518518519,0.5,0.037037037,0.111111111,,,
,0.238095238,0.238095238,,,,,,,,,,,,,
,0.333333333,0.333333333,,,,,,,,,,,,,
,0.142857143,0.142857143,,,,,,,,,,,,,
,0.19047619,0.19047619,,,,,,,,,,,,,
,0.095238095,0.095238095,,,,,,,,,,,,,
,0.333333333,0.333333333,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.095238095,0.095238095,,,,,,,,,,,,,
,0.619047619,0.619047619,,,,,,,,,,,,,
,0.047619048,0.047619048,,,,,,,,,,,,,
,0.380952381,0.380952381,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.523809524,0.523809524,,,,,,,,,,,,,
,0.19047619,0.19047619,,,,,,,,,,,,,
,0.666666667,0.666666667,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.714285714,0.714285714,,,,,,,,,,,,,
,0.333333333,0.333333333,,,,,,,,,,,,,
,0.047619048,0.047619048,,,,,,,,,,,,,
,0.857142857,0.857142857,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.476190476,0.476190476,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.476190476,0.476190476,,,,,,,,,,,,,
,0.238095238,0.238095238,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.095238095,0.095238095,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.238095238,0.238095238,,,,,,,,,,,,,
,0.619047619,0.619047619,,,,,,,,,,,,,
,0.952380952,0.952380952,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,1,1,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.80952381,0.80952381,,,,,,,,,,,,,
,0.333333333,0.333333333,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.428571429,0.428571429,,,,,,,,,,,,,
,0.523809524,0.523809524,,,,,,,,,,,,,
,0.285714286,0.285714286,,,,,,,,,,,,,
,0.238095238,0.238095238,,,,,,,,,,,,,
,0.238095238,0.238095238,,,,,,,,,,,,,
,0.761904762,0.761904762,,,,,,,,,,,,,
,0.571428571,0.571428571,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
