Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0909),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_ry_inGap_14_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_ry_inGap_15_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ry_inGap_1_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_ry_inGap_2_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ry_inGap_3_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_ry_inGap_4_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_ry_inGap_5_.qasm,0.454545455,0.454545455,0.454545455,,,,,,,,,,,,
AddGate_ry_inGap_6_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_ry_inGap_7_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_ry_inGap_8_.qasm,0.090909091,0.181818182,0.136363636,,,,,,,,,,,,
AddGate_ry_inGap_9_.qasm,0.272727273,0.363636364,0.318181818,,,,,,,,,,,,
AddGate_rz_inGap_10_.qasm,0.545454545,1,0.772727273,,RZ,0.484848485,,,,,0.793939394,,,,
AddGate_rz_inGap_11_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_12_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_13_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_14_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_15_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_1_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rz_inGap_2_.qasm,0.454545455,0.454545455,0.454545455,,,,,,,,,,,,
AddGate_rz_inGap_3_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rz_inGap_4_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
